timestamp,value,quality_indicator
1678815043,43,2
1678815044,39,2
1678815045,0,0
1678815049,56,2
1678815051,56,3
1678815053,53,3
1678815054,51,3
1678815055,46,3
1678815057,46,2
1678815058,65,2
1678815059,0,0
1678815064,38,2
1678815065,0,0
1678815066,29,2
1678815068,28,2
1678815069,0,0
1678815089,54,2
1678815091,0,0
1678815104,69,2
1678815105,67,2
1678815106,56,2
1678815107,56,3
1678815108,56,2
1678815109,37,2
1678815111,43,2
1678815112,56,2
1678815114,0,0
1678815123,31,2
1678815127,39,2
1678815128,0,0
1678815129,41,2
1678815130,0,0
1678815131,45,2
1678815133,54,2
1678815136,23,2
1678815139,38,2
1678815140,39,2
1678815142,38,2
1678815143,22,2
1678815146,90,2
1678815147,0,0
1678815148,90,2
1678815150,53,2
1678815151,40,2
1678815155,43,2
1678815156,55,3
1678815159,53,3
1678815160,52,3
1678815161,52,2
1678815164,37,2
1678815166,35,2
1678815167,37,2
1678815168,57,2
1678815172,52,2
1678815175,0,0
1678815184,40,2
1678815185,36,2
1678815189,52,2
1678815191,52,3
1678815194,51,3
1678815195,47,3
1678815196,46,3
1678815198,46,2
1678815199,45,2
1678815200,46,2
1678815201,0,0
1678815203,37,2
1678815204,44,2
1678815206,52,2
1678815207,52,3
1678815208,53,4
1678815209,54,4
1678815213,52,4
1678815216,52,3
1678815217,32,3
1678815218,28,2
1678815221,29,2
1678815222,30,2
1678815223,34,2
1678815224,39,2
1678815226,0,0
1678815227,39,2
1678815230,0,0
1678815241,34,2
1678815243,0,0
1678815254,39,2
1678815255,31,2
1678815256,0,0
1678815268,52,2
1678815272,49,2
1678815273,0,0
1678815291,47,2
1678815295,88,2
1678815296,0,0
